0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.2569530922366421,0.7662151229003527,-0.8701833340815202,1.0469866784197936,-0.8395941248783899,-0.7049259983890862,-0.4282895663715403,1,1,0.20263843311529584,0.4343091262572836,0.007041636209970892,0.009648805033007912,0.6480208327669408,0.7644514407996402,0.7253386884259913,0.685454743429382,0.5063308081986722,0.4725494540919005,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,-0.4897623840726178,-0.8737943572595976,0.9184771676276685,1.0469866784197936,-1.1914039404570154,-0.7049259983890862,-0.4282895663715403,0,1,0.1703074393832943,0.9709360913554499,0.019554116336907068,0.038535648823012525,0.8136450597531526,0.9975050060319197,0.5071291785218297,0.8130558782001384,0.24944112171781352,0.8909144840403993,0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,-0.9875727016121243,-0.775967986711911,0.9184771676276685,1.0469866784197936,-0.7516416709837335,1.0270789116578085,-0.4282895663715403,0,1,0.9410100750062645,0.31686847004656327,0.3078398513822159,0.35111475687210025,0.8867310885171541,0.937241823523089,0.38894555124407215,0.7839333389856145,0.9907078114892626,0.8973865615651443,0
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,-0.4897623840726178,-0.1712875948483114,-0.8701833340815202,0.1405047057619635,-1.0154990326677027,1.0270789116578085,-0.4282895663715403,0,1,0.7200062560744652,0.9192992562116042,0.08414040337357653,0.7136622795483305,0.09569078412970378,0.6282578976895368,0.8116202873293711,0.7485685327345277,0.052940932434419,0.3576226291975685,0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-0.738667542842371,-0.12095663608826972,-0.8701833340815202,-1.6724592395536968,-0.7516416709837335,-0.7049259983890862,-0.4282895663715403,0,1,0.2938590215593594,0.5521360433202156,0.4453348357292315,0.046515297742834916,0.000237175648854282,0.9083866845708091,0.4981007822010368,0.8262288687601274,0.30138294524678044,0.09643424106235154,0
0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0.2569530922366421,-0.47646333775250793,0.024146916773074168,-0.7659772668958666,-0.22392694761579512,1.0270789116578085,-0.4282895663715403,1,1,0.4893802507044458,0.26269882757672214,0.9499843190509824,0.3994970954290572,0.12933146661882933,0.9577868417311848,0.827362378930609,0.49171851088755647,0.3386287448751135,0.14538616334670762,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1.2525737273156552,-0.15994540695872456,0.9184771676276685,1.0469866784197936,-0.7516416709837335,1.0270789116578085,-0.4282895663715403,0,1,0.07521967064787949,0.17685153573895873,0.49789764417952687,0.3818204850945457,0.8694807258462655,0.8784549480497367,0.7712184689963144,0.6041138731209741,0.9216499526171811,0.5700697801940335,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0.2569530922366421,-0.8273622755866015,0.9184771676276685,0.1405047057619635,-0.7516416709837335,1.0270789116578085,-0.4282895663715403,0,1,0.12336597559147178,0.6402009007782197,0.5300949767897135,0.6572699276501179,0.9279220034526313,0.6031938190878955,0.9116476776811498,0.7083344464007196,0.5462281461306536,0.22102768009574247,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,-0.2408572253028645,-0.7851835143722004,0.024146916773074168,0.1405047057619635,-0.4877843092997643,1.0270789116578085,-0.4282895663715403,0,1,0.7023273548528902,0.7513019747513029,0.6922932618956023,0.9174928257786691,0.0013169402064154845,0.3624814886124804,0.5339920987561338,0.5724671412621533,0.07571773010429383,0.1960682746518817,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,-0.738667542842371,-0.05219462200764937,-1.7645135849361147,0.1405047057619635,1.1833123146987072,1.0270789116578085,2.3348689263480744,0,1,0.8132565316518636,0.16468707760056767,0.9098871993514381,0.09902769753668739,0.5632148420408557,0.2004059752365006,0.7377872785237285,0.549407019168975,0.770073108130974,0.4307648754841552,0
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.9875727016121243,-0.6675083150177367,0.9184771676276685,-0.7659772668958666,-0.8395941248783899,-0.7049259983890862,-0.4282895663715403,0,1,0.23620298077015744,0.8443810727512603,0.21011470162082757,0.6680376339438636,0.07911730601648137,0.7553285710477629,0.22909432307705346,0.9443211731014373,0.5320400039235215,0.13576821563403252,0
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1.2525737273156552,-0.31448271695434554,0.9184771676276685,-1.6724592395536968,-0.22392694761579512,-0.7049259983890862,-0.4282895663715403,0,1,0.28955681875491635,0.1952569740059159,0.58147187227586,0.00455953904116857,0.6327964473357331,0.6528694151946951,0.41028521391789385,0.23027050790343584,0.543910038411228,0.8469404985701091,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,-0.738667542842371,-0.4034480032132925,0.9184771676276685,1.0469866784197936,1.4471696763826765,-0.7049259983890862,-0.4282895663715403,1,1,0.6222562532968738,0.9359413864074102,0.7856440745300052,0.8265825108939919,0.3645303034164332,0.7947657066758983,0.2644365101430556,0.6833727950793136,0.6985957404276667,0.03759206046928121,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.2408572253028645,-0.4367656801389539,-1.7645135849361147,1.0469866784197936,-1.3673088482463283,-0.7049259983890862,-0.4282895663715403,0,1,0.7664174579395048,0.3329370669497179,0.784603235150939,0.7971820451317316,0.2637345722115897,0.3173165434917783,0.7774490481521252,0.09815887100471554,0.35941083450201283,0.9600184105687103,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.9875727016121243,-0.16738871776126593,-0.8701833340815202,-0.7659772668958666,0.03993041406817406,1.0270789116578085,2.3348689263480744,0,1,0.3979615706393854,0.4625253663272556,0.7622394544383837,0.16473241383946335,0.628744439893274,0.27267492157451734,0.4576708406055393,0.1711334358046639,0.47730866192827237,0.8598993807826536,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,-0.738667542842371,-0.702598208801146,0.9184771676276685,-1.6724592395536968,-1.279356394351672,-0.7049259983890862,-0.4282895663715403,0,1,0.2554180160462579,0.8715976691325512,0.09388490945191375,0.23072780955479588,0.23960060781519887,0.37227852645099024,0.26346373715896254,0.7693418832004884,0.22765654080509246,0.6296017580505441,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,-0.2408572253028645,-0.7281181315527164,0.9184771676276685,0.1405047057619635,1.0074074069093943,-0.7049259983890862,-0.4282895663715403,1,1,0.3520545903275357,0.934476616641171,0.004414139651762405,0.037472654817453654,0.3771046915384656,0.7702854877090339,0.9468296512368151,0.15151622308831125,0.46709993854927767,0.8917892779303628,1
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,-0.738667542842371,-0.3633959022281889,0.024146916773074168,0.1405047057619635,2.1507893075399274,1.0270789116578085,-0.4282895663715403,0,1,0.7501758458609038,0.7754411868224593,0.3486726530418819,0.8768980670034006,0.5825198437662686,0.3878615095678265,0.35165489220339596,0.023406232156807927,0.5030406181595591,0.22253754588652674,1
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-0.738667542842371,-1.023015016681975,0.9184771676276685,0.1405047057619635,1.9748843997506147,4.491088731751598,-0.4282895663715403,1,1,0.9366615454674945,0.28151577597944943,0.2588765044417265,0.4631608476867749,0.6713051857393143,0.4757842709314467,0.9453857746126219,0.1660057879266933,0.7567532917281636,0.38674849888294305,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.2569530922366421,-0.4629944896336235,0.9184771676276685,1.0469866784197936,0.5676451374361124,1.0270789116578085,-0.4282895663715403,1,1,0.2616956429097771,0.03235635972846174,0.826836079515893,0.18702269887176626,0.2095511348150756,0.07650448725809045,0.00396260750535693,0.8249663509100746,0.9713224664656983,0.8616440130192259,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.008047933466888799,-0.6022907346526122,0.9184771676276685,1.0469866784197936,0.03993041406817406,-0.7049259983890862,-0.4282895663715403,0,1,0.28805538020319155,0.760132019700066,0.15100482221857447,0.7312370833141572,0.5487661531799793,0.8411215697050036,0.1806262756959518,0.13172058650108087,0.2178573994621248,0.8089008792410198,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.2569530922366421,-0.19609863085678267,0.024146916773074168,1.0469866784197936,-1.3673088482463283,-0.7049259983890862,-0.4282895663715403,1,1,0.8628677577889263,0.4723071596477496,0.5711117925450726,0.5695679980380759,0.6250302620924305,0.9619109417750623,0.8707046359271451,0.5276289260380411,0.9058078704373652,0.503017988231222,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0.2569530922366421,-0.6781416161642243,0.9184771676276685,0.1405047057619635,0.3917402296467996,-0.7049259983890862,-0.4282895663715403,1,1,0.6441059752106292,0.3636778407987147,0.24716838643589967,0.7790670875114295,0.1060428786167742,0.6458658216777133,0.9003021620391274,0.9771430070397241,0.3624605415669967,0.15840946324130334,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,-1.2364778603818776,-0.829488935815899,-1.7645135849361147,-1.6724592395536968,-0.3118794015104515,-0.7049259983890862,-0.4282895663715403,0,1,0.14656855583084583,0.3936204483336818,0.8193678594767213,0.12726277097084382,0.14802860611943003,0.7891453164052685,0.35229586456160644,0.3615199225954857,0.18687949603936838,0.9688213389310449,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.2569530922366421,-0.6483683729540588,0.9184771676276685,1.0469866784197936,-1.103451486562359,1.0270789116578085,-0.4282895663715403,0,1,0.1445821590280204,0.7793540724663338,0.16243183963582852,0.5592670308028894,0.5817390591520211,0.019755589059851086,0.4886074203896479,0.8059220345168994,0.6647306526940275,0.6023104226111065,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.2569530922366421,0.343718624013242,-1.7645135849361147,1.0469866784197936,0.03993041406817406,2.7590838217047033,-0.4282895663715403,1,1,0.44924383243610955,0.57772188159395,0.7633814611652231,0.5197373342316448,0.36069352232963847,0.38007923585096615,0.5076044066524811,0.5255605332451242,0.521122374466385,0.5507967699818913,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,-0.2408572253028645,-0.17589535867845607,-0.8701833340815202,-0.7659772668958666,-0.3998318554051079,1.0270789116578085,-0.4282895663715403,0,1,0.23197306690463204,0.7443492322098854,0.4467846010470319,0.8379171294055445,0.1920652780356401,0.8951372570197453,0.10779900144969357,0.6163512139338859,0.7209555717756391,0.7808804191343657,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0.2569530922366421,0.2097390295674972,-1.7645135849361147,-0.7659772668958666,-0.3118794015104515,-0.7049259983890862,-0.4282895663715403,0,1,0.4701799053903408,0.3979181142094669,0.4721946252372169,0.552936987548039,0.8247294852704523,0.7574039786511964,0.906111650312371,0.8354871997830341,0.26187743172796707,0.16795040908569636,0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,-1.1535094741252931,-0.33397710238957296,-1.7645135849361147,-1.6724592395536968,0.8315024991200816,-0.7049259983890862,-0.4282895663715403,0,1,0.03541557881232604,0.8263189804203,0.8092379141902667,0.608221658741992,0.7081349850165429,0.4329356749344765,0.7259988771374656,0.5538646884411038,0.7165418140808141,0.104699087000375,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,-0.9875727016121243,-0.8340966996460436,0.9184771676276685,-1.6724592395536968,-0.4877843092997643,-0.7049259983890862,-0.4282895663715403,0,1,0.7394968049384635,0.22402231355188196,0.3831828481949433,0.9053772186692364,0.8762118777214876,0.06185201281901631,0.06493917878841848,0.4594987945834621,0.8147774162622494,0.743622696856717,1
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.2569530922366421,-0.508363241191971,0.9184771676276685,1.0469866784197936,-0.13597449372113873,-0.7049259983890862,-0.4282895663715403,0,1,0.41700262416580713,0.2768704320339823,0.40643646651345844,0.5893156516090399,0.6620579756794633,0.8037547351068521,0.657259980158765,0.09533668724976685,0.5278972505815253,0.5626189206538216,1
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1.2525737273156552,0.027555136591008247,0.9184771676276685,-0.7659772668958666,-0.6636892170890771,-0.7049259983890862,-0.4282895663715403,1,1,0.0899448197289121,0.3345838481697465,0.5918260983007954,0.5183430816080503,0.4759950898748051,0.19385374103873565,0.291784340886711,0.07040238995643022,0.20696004964569414,0.9016912077269779,1
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,-0.9046043153555399,-0.7075604160028403,0.9184771676276685,-0.7659772668958666,-1.103451486562359,-0.7049259983890862,-0.4282895663715403,0,1,0.5881113508165072,0.8973061481289303,0.8677753827000237,0.3028755041941026,0.5067183179486914,0.5724139083418434,0.171637648274794,0.2587388322909021,0.2253121097222952,0.9141211419883234,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0.2569530922366421,-0.15710985998632784,0.9184771676276685,1.0469866784197936,-1.1914039404570154,-0.7049259983890862,-0.4282895663715403,1,1,0.028131617371521922,0.18695057623044686,0.26304696355116586,0.33975436611437526,0.7328227646585053,0.2631259534845941,0.1294521262896252,0.9775456056698584,0.1349932419311981,0.763693633917082,0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0.2569530922366421,0.444734984904875,0.024146916773074168,-0.7659772668958666,3.382123662065117,-0.7049259983890862,-0.4282895663715403,1,1,0.8113176531888149,0.06329822264329665,0.7884938835019819,0.9058958607479333,0.053520919235317654,0.3922556400202001,0.8426248146717921,0.1707007469307572,0.7201838298359309,0.259518002462916,0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1.2525737273156552,-0.2127574693196134,0.9184771676276685,1.0469866784197936,1.2712647685933636,-0.7049259983890862,-0.4282895663715403,0,1,0.9704065810259241,0.013517660666007236,0.7145102034031725,0.6504943407088206,0.14134140930075456,0.7997190999340978,0.5985397708042202,0.47902310201739584,0.8182793585020484,0.9828410194449583,1
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,-0.2408572253028645,-0.43251235968035884,0.9184771676276685,-1.6724592395536968,-0.22392694761579512,-0.7049259983890862,-0.4282895663715403,0,1,0.1357348665261372,0.3393874092711926,0.07893849701876676,0.3679317360993679,0.8224898852852807,0.6214301719553753,0.6459872261978491,0.01999010586252281,0.7539675474889794,0.11897533442289521,0
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,-0.4897623840726178,-0.6986993317141005,0.9184771676276685,1.0469866784197936,0.8315024991200816,-0.7049259983890862,2.3348689263480744,0,1,0.045876759475197426,0.266977893827702,0.9670243689670807,0.7141539256336583,0.5785713450282581,0.6412783981546636,0.7584455143074582,0.833322004011056,0.8379287039631281,0.1489340601336936,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,-0.738667542842371,-0.896833176410321,0.9184771676276685,0.1405047057619635,-1.1914039404570154,-0.7049259983890862,-0.4282895663715403,0,1,0.3169578920388568,0.09884717882163907,0.08952637917228001,0.5848225534876643,0.6848907389263496,0.2278127356103462,0.6896879410716297,0.7700400458563814,0.6757902972876443,0.6605675688990912,1
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,-0.9046043153555399,-0.7199659340070759,-1.7645135849361147,1.0469866784197936,1.0953598608040507,-0.7049259983890862,2.3348689263480744,0,1,0.6169160871745809,0.7773833838253563,0.3576299047749242,0.39393676699600144,0.20277367569564841,0.3278774053887553,0.5128277220402974,0.020874798868744104,0.8085838512667558,0.014396855745981818,1
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.008047933466888799,0.030390683563404963,0.9184771676276685,-0.7659772668958666,-0.5757367631944207,-0.7049259983890862,-0.4282895663715403,0,1,0.12812865488489866,0.058411295486248904,0.7889941774156592,0.9474209017223063,0.6150951633169032,0.6324110532448464,0.09618927529376287,0.8334804891795164,0.7108987841692492,0.487560281562614,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.2569530922366421,0.12786261073954205,-1.7645135849361147,1.0469866784197936,-1.1914039404570154,-0.7049259983890862,-0.4282895663715403,0,0,0.8633803418656059,0.22004999110378576,0.043166734053549094,0.030275144782832886,0.5311661799410032,0.30577844409937094,0.5537025234255024,0.9759060610175678,0.9501610967987903,0.5826567664481213,0
0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-0.2408572253028645,-0.518642098966909,0.9184771676276685,-1.6724592395536968,-1.1914039404570154,-0.7049259983890862,-0.4282895663715403,0,1,0.02163744877335183,0.7742751244775713,0.4043756414430474,0.22983479740525214,0.3929827750266034,0.7768590077472759,0.9996970413031904,0.8399388949157304,0.6837859976113796,0.5936936343485929,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2.2481943623946683,3.166151191662623,-0.8701833340815202,-0.7659772668958666,1.0953598608040507,-0.7049259983890862,-0.4282895663715403,1,1,0.39882966386186236,0.9094940580478768,0.1440831546925545,0.5095750114072345,0.6944908452222793,0.029641696526743533,0.357656207427129,0.29502618617949816,0.36008474582772076,0.06816116065326383,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,3.2438149974736814,2.0861622385510237,-0.8701833340815202,-0.7659772668958666,-0.7516416709837335,-0.7049259983890862,-0.4282895663715403,0,1,0.960918120299501,0.557806801273252,0.07132426214058984,0.6451905549627864,0.4847640692234374,0.20212813326602297,0.5841444245163093,0.7794269552847206,0.3308992097786774,0.8850857759265987,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-1.2364778603818776,0.143458119087724,-1.7645135849361147,0.1405047057619635,0.12788286796283044,2.7590838217047033,2.3348689263480744,0,1,0.4456894471028442,0.44974756156759077,0.41351400697109963,0.875932892763842,0.9339818921939017,0.7319293575023529,0.8213872440189129,0.1042936058790197,0.01502662578339553,0.5435093850315837,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.7547634097761486,0.06016392677357048,-0.8701833340815202,1.0469866784197936,-1.279356394351672,-0.7049259983890862,-0.4282895663715403,0,1,0.7955917025454456,0.14769197266627276,0.7115965757809598,0.9987097703375314,0.1930798346481024,0.5725971075895357,0.7401064751622256,0.9325183401763205,0.6411821285250091,0.4775214246804981,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-0.738667542842371,-0.9326319569368295,0.9184771676276685,-0.7659772668958666,1.1833123146987072,-0.7049259983890862,-0.4282895663715403,0,1,0.7361053390149619,0.1665669871334582,0.4186959424731963,0.566257006245536,0.6171206777612136,0.28335783733677555,0.2989528406798151,0.9317255616857382,0.05597518493527143,0.6636489741864798,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0.008047933466888799,0.13495147817053385,-0.8701833340815202,0.1405047057619635,-0.7516416709837335,1.0270789116578085,-0.4282895663715403,0,1,0.9100610645230416,0.7889391598412127,0.004058571191192906,0.8351282538640739,0.372497560054423,0.675932149082989,0.2220854052137854,0.7802222337956544,0.03626503262373537,0.6561665891331733,0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,-0.2408572253028645,-0.6171773562576949,0.024146916773074168,-0.7659772668958666,-0.3118794015104515,1.0270789116578085,-0.4282895663715403,0,1,0.019350384097148177,0.507555096499391,0.5035090700597642,0.7989032155880743,0.7926561438425052,0.42639029762039693,0.3114205887967637,0.027650853288081034,0.9373084906159653,0.5133146336731294,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.2481943623946683,0.22781564151652628,0.9184771676276685,-0.7659772668958666,0.21583532185748686,-0.7049259983890862,-0.4282895663715403,0,1,0.34671305891669557,0.12289755221282517,0.8818003483831798,0.5170354946667826,0.10758408528288266,0.7179339694816916,0.13359826922401918,0.6309918876060827,0.8645139446080218,0.38403613375273427,1
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-0.738667542842371,-0.5009199303894296,0.9184771676276685,-1.6724592395536968,-1.1914039404570154,-0.7049259983890862,-0.4282895663715403,0,1,0.3331772569984234,0.7335699790469287,0.2000493360983624,0.4855654686463755,0.6300806537303786,0.6895796244314641,0.7801678427168409,0.9177888663544209,0.5908054582384128,0.5844443619202919,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,-0.2408572253028645,-0.23792294869963423,0.9184771676276685,1.0469866784197936,2.5905515770132093,1.0270789116578085,-0.4282895663715403,0,1,0.1856110041498079,0.5277176526119965,0.031172492138250685,0.2473199981813946,0.85384535656968,0.3080068477754462,0.5022860973384625,0.9663763680057323,0.7428291309335056,0.4075559160295763,1
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,-0.4897623840726178,-0.4580322824319293,0.9184771676276685,-0.7659772668958666,-0.048022039826482336,-0.7049259983890862,-0.4282895663715403,0,1,0.9489205348502188,0.083559756505042,0.3340335557776257,0.6573421372330013,0.5088999646096884,0.5782492497860375,0.705871080127617,0.7301749180372612,0.9628150837704863,0.2824667417166864,0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,-1.2364778603818776,-0.4094735405296355,-0.8701833340815202,-0.7659772668958666,0.479692683541456,-0.7049259983890862,-0.4282895663715403,1,1,0.8124446603400235,0.06728754974263429,0.5501078949749403,0.43830672878473587,0.3513305049791826,0.4204768987841446,0.42192705574295986,0.07893149493755536,0.8648744139316981,0.10363105756409519,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,-0.9875727016121243,-0.6501405898118068,-0.8701833340815202,0.1405047057619635,-0.5757367631944207,-0.7049259983890862,-0.4282895663715403,0,1,0.43556642457155537,0.5244061580792476,0.7184283298293737,0.1792377407836344,0.3006719303996289,0.8154317823743136,0.3327830402209696,0.5320970601594519,0.6858307207517742,0.8389234198519864,1
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1.7503840448551617,0.27318439307487374,0.9184771676276685,1.0469866784197936,0.03993041406817406,1.0270789116578085,-0.4282895663715403,1,1,0.4523395737388368,0.8166513893007442,0.6458912756963592,0.7966838116197356,0.1973201996914139,0.8269392285522946,0.9002542873339435,0.023663234991053494,0.6330008559106319,0.3471604443062113,0
