0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,-0.4897623840726178,-0.5494786722917233,-0.8701833340815202,0.1405047057619635,0.03993041406817406,-0.7049259983890862,-0.4282895663715403,0,1,0.6025903640024394,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.738667542842371,-0.09012006276345544,0.024146916773074168,-1.6724592395536968,-0.13597449372113873,-0.7049259983890862,-0.4282895663715403,0,1,0.30983061975240345,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,-0.738667542842371,-0.8922254125801763,0.9184771676276685,1.0469866784197936,0.21583532185748686,1.0270789116578085,-0.4282895663715403,0,1,0.5006169106169708,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,-0.2408572253028645,-0.46831114020686737,0.9184771676276685,-1.6724592395536968,-0.13597449372113873,1.0270789116578085,-0.4282895663715403,1,1,0.828846505813184,0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.2569530922366421,-0.12308329631756726,0.024146916773074168,1.0469866784197936,2.4146466692238966,-0.7049259983890862,2.3348689263480744,1,1,0.7237242134331396,0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.2569530922366421,-0.5714541613277979,0.9184771676276685,-0.7659772668958666,-0.5757367631944207,-0.7049259983890862,-0.4282895663715403,1,1,0.1616640973042902,1
0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2.2481943623946683,1.4059854085473615,0.024146916773074168,0.1405047057619635,-0.3118794015104515,1.0270789116578085,2.3348689263480744,0,1,0.2678124540997835,0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1.003668568545902,-0.17979423576550158,-0.8701833340815202,-0.7659772668958666,-0.8395941248783899,1.0270789116578085,-0.4282895663715403,1,1,0.5988289801752721,0
0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0.2569530922366421,0.4989648207519622,0.024146916773074168,0.1405047057619635,-0.048022039826482336,1.0270789116578085,-0.4282895663715403,1,1,0.20134858616089857,0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0.2569530922366421,-0.06353680989723623,0.024146916773074168,-0.7659772668958666,-1.1914039404570154,-0.7049259983890862,-0.4282895663715403,1,1,0.8798039757750405,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,-1.2364778603818776,-1.0006850842743507,0.9184771676276685,1.0469866784197936,-1.103451486562359,-0.7049259983890862,-0.4282895663715403,0,1,0.1640938266848576,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,-0.9875727016121243,-0.9276697497351353,0.9184771676276685,0.1405047057619635,-0.6636892170890771,-0.7049259983890862,-0.4282895663715403,0,1,0.03583656743921482,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,-1.2364778603818776,-0.7206748207501751,0.9184771676276685,1.0469866784197936,0.03993041406817406,-0.7049259983890862,2.3348689263480744,1,1,0.8847430969251552,0
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,-0.2408572253028645,-0.7181937171493279,0.9184771676276685,-0.7659772668958666,-0.22392694761579512,-0.7049259983890862,-0.4282895663715403,0,1,0.6291346665215685,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-0.2408572253028645,-0.05573905572314527,-1.7645135849361147,1.0469866784197936,-0.8395941248783899,-0.7049259983890862,-0.4282895663715403,0,1,0.611659300953505,1
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1.5014788860854085,-0.2489106932176715,0.9184771676276685,1.0469866784197936,-1.0154990326677027,-0.7049259983890862,-0.4282895663715403,0,1,0.03586282873152058,0
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0.2569530922366421,0.666616535494918,0.9184771676276685,-0.7659772668958666,-0.9275465787730462,-0.7049259983890862,-0.4282895663715403,0,1,0.552931247251246,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,-0.738667542842371,-0.7919179384316425,0.024146916773074168,1.0469866784197936,0.3037877757521432,-0.7049259983890862,-0.4282895663715403,0,1,0.7043242457195289,0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,-0.4897623840726178,-0.6356084115782735,0.9184771676276685,1.0469866784197936,0.7435500452254252,1.0270789116578085,2.3348689263480744,1,1,0.678254570475486,0
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-0.738667542842371,0.10695045181811628,-1.7645135849361147,-1.6724592395536968,-1.103451486562359,-0.7049259983890862,-0.4282895663715403,0,1,0.2965978232865626,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0.2569530922366421,-0.7337892254975098,0.9184771676276685,-1.6724592395536968,-0.8395941248783899,-0.7049259983890862,-0.4282895663715403,0,1,0.05017538229566787,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.7547634097761486,0.12431817702404616,0.9184771676276685,1.0469866784197936,1.8869319458559584,1.0270789116578085,-0.4282895663715403,1,1,0.7462351946808596,0
0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,-0.4897623840726178,-0.8192100780409609,0.024146916773074168,-0.7659772668958666,-0.4877843092997643,1.0270789116578085,-0.4282895663715403,0,1,0.17763393716044007,0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,-0.738667542842371,-0.7472580736163943,0.9184771676276685,1.0469866784197936,0.7435500452254252,-0.7049259983890862,-0.4282895663715403,1,1,0.5055483382229466,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,-1.2364778603818776,-0.7309536785251132,0.9184771676276685,1.0469866784197936,1.0074074069093943,-0.7049259983890862,-0.4282895663715403,1,1,0.278880561260902,1
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,-0.738667542842371,-0.06885346047048008,-0.8701833340815202,1.0469866784197936,1.4471696763826765,-0.7049259983890862,-0.4282895663715403,1,1,0.8289325390630355,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0.2569530922366421,0.17216803218324073,0.9184771676276685,1.0469866784197936,2.3266942153292405,-0.7049259983890862,-0.4282895663715403,1,1,0.16438405542813284,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.9046043153555399,-0.6568750138712489,0.024146916773074168,-0.7659772668958666,-0.048022039826482336,-0.7049259983890862,-0.4282895663715403,0,0,0.556886140136589,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,-1.2364778603818776,0.08745606638288886,-0.8701833340815202,0.1405047057619635,-0.8395941248783899,-0.7049259983890862,-0.4282895663715403,0,1,0.17215372353463976,0
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,-0.738667542842371,-0.4739822341516608,-0.8701833340815202,-0.7659772668958666,-0.8395941248783899,1.0270789116578085,-0.4282895663715403,0,1,0.9558332634788097,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0.5058582510063954,1.788784249820918,-0.8701833340815202,1.0469866784197936,0.5676451374361124,1.0270789116578085,-0.4282895663715403,1,1,0.6000081264339286,1
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,-1.2364778603818776,-0.7210292641217246,-1.7645135849361147,-1.6724592395536968,-0.7516416709837335,1.0270789116578085,-0.4282895663715403,0,1,0.4530368439755321,0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,-1.2364778603818776,-1.0290405539983178,0.9184771676276685,1.0469866784197936,0.21583532185748686,-0.7049259983890862,-0.4282895663715403,0,1,0.7479125066835247,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.738667542842371,-0.407346880300338,0.024146916773074168,-0.7659772668958666,0.3037877757521432,1.0270789116578085,2.3348689263480744,0,0,0.9337580614905474,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0.2569530922366421,-0.09756337356599681,-0.8701833340815202,1.0469866784197936,-1.3673088482463283,-0.7049259983890862,-0.4282895663715403,0,1,0.12783836350292865,1
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1.2525737273156552,2.0425657038504244,0.9184771676276685,-1.6724592395536968,-0.5757367631944207,-0.7049259983890862,-0.4282895663715403,1,1,0.20540595466767175,1
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0.2569530922366421,-0.5976829708224675,0.9184771676276685,0.1405047057619635,0.3917402296467996,1.0270789116578085,-0.4282895663715403,0,1,0.9275425796929276,0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,-0.2408572253028645,-0.6983448883425509,0.9184771676276685,-0.7659772668958666,-0.3118794015104515,-0.7049259983890862,-0.4282895663715403,0,1,0.712022616742232,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,-1.2364778603818776,-0.6905471341684599,-0.8701833340815202,1.0469866784197936,-0.6636892170890771,1.0270789116578085,2.3348689263480744,1,1,0.9880834055737272,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0.2569530922366421,-0.05254906537919896,0.9184771676276685,-1.6724592395536968,-0.7516416709837335,-0.7049259983890862,-0.4282895663715403,0,1,0.9559316029706156,1
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1.2525737273156552,0.7874817251933279,-0.8701833340815202,1.0469866784197936,0.5676451374361124,-0.7049259983890862,2.3348689263480744,0,1,0.6330404589118398,0
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-0.9875727016121243,-0.760372478363729,-0.8701833340815202,1.0469866784197936,1.1833123146987072,-0.7049259983890862,-0.4282895663715403,0,1,0.349782844787201,0
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0.2569530922366421,-0.728472574924266,0.9184771676276685,1.0469866784197936,0.21583532185748686,1.0270789116578085,2.3348689263480744,0,1,0.27297818671028606,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.2569530922366421,-0.7316625652682123,0.9184771676276685,1.0469866784197936,-1.0154990326677027,-0.7049259983890862,-0.4282895663715403,0,1,0.7055086283956578,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,-0.9046043153555399,-0.6955093413701542,0.9184771676276685,1.0469866784197936,-0.7516416709837335,-0.7049259983890862,-0.4282895663715403,0,1,0.1563690390406507,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,-0.4897623840726178,-0.3229893578715357,-0.8701833340815202,-0.7659772668958666,0.03993041406817406,-0.7049259983890862,-0.4282895663715403,1,1,0.8474379374616527,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,-0.4897623840726178,1.2684613803861209,-1.7645135849361147,-0.7659772668958666,-0.13597449372113873,-0.7049259983890862,2.3348689263480744,1,1,0.531271365213182,1
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0.2569530922366421,-0.6586472307289969,0.9184771676276685,-0.7659772668958666,-0.6636892170890771,-0.7049259983890862,-0.4282895663715403,0,1,0.7214093663911885,0
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1.5014788860854085,1.8844839601393073,0.9184771676276685,-0.7659772668958666,0.8315024991200816,-0.7049259983890862,-0.4282895663715403,1,1,0.92151332397837,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,-0.738667542842371,-0.8904531957224283,0.9184771676276685,-0.7659772668958666,-0.8395941248783899,-0.7049259983890862,-0.4282895663715403,0,1,0.3408589752128032,1
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1.2525737273156552,0.5014459243528093,-0.8701833340815202,-0.7659772668958666,-0.3118794015104515,-0.7049259983890862,-0.4282895663715403,1,1,0.611960710778424,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,-0.4897623840726178,-0.20708637537481994,-0.8701833340815202,1.0469866784197936,-0.8395941248783899,-0.7049259983890862,-0.4282895663715403,1,1,0.5166334228988592,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,-0.738667542842371,-0.952126342372057,0.9184771676276685,1.0469866784197936,-1.3673088482463283,1.0270789116578085,-0.4282895663715403,0,1,0.31732565927228007,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0.2569530922366421,-0.36020591188424256,0.9184771676276685,-1.6724592395536968,1.6230745841719891,-0.7049259983890862,-0.4282895663715403,0,1,0.5209756627076285,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,-1.2364778603818776,-0.9436197014548667,0.9184771676276685,0.1405047057619635,0.12788286796283044,1.0270789116578085,-0.4282895663715403,0,0,0.5295330582525961,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,-1.2364778603818776,-0.6770782860495755,-0.8701833340815202,1.0469866784197936,0.3917402296467996,-0.7049259983890862,2.3348689263480744,0,0,0.5269834166888955,0
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.2525737273156552,1.366642194305357,-0.8701833340815202,1.0469866784197936,-1.103451486562359,1.0270789116578085,-0.4282895663715403,1,1,0.936962482344169,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,-1.2364778603818776,-0.7330803387544107,0.024146916773074168,-0.7659772668958666,0.6555975913307688,-0.7049259983890862,-0.4282895663715403,1,1,0.6957336394982108,0
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,-1.2364778603818776,-0.9113653546438542,0.9184771676276685,1.0469866784197936,0.03993041406817406,1.0270789116578085,-0.4282895663715403,0,1,0.9595760500065531,0
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0.2569530922366421,0.7924439323950222,0.024146916773074168,1.0469866784197936,0.7435500452254252,1.0270789116578085,-0.4282895663715403,0,1,0.9504889840506373,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-0.2408572253028645,-0.02880135948537647,-0.8701833340815202,-0.7659772668958666,-1.0154990326677027,-0.7049259983890862,-0.4282895663715403,0,1,0.4555773289694366,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,2.2481943623946683,1.3638066473329604,0.024146916773074168,1.0469866784197936,1.5351221302773328,1.0270789116578085,2.3348689263480744,0,1,0.4777526251665385,1
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0.2569530922366421,0.07682276523640118,0.024146916773074168,1.0469866784197936,-1.103451486562359,-0.7049259983890862,-0.4282895663715403,0,1,0.8268311899430838,0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,-0.2408572253028645,-0.7649802421938737,0.9184771676276685,1.0469866784197936,-0.8395941248783899,-0.7049259983890862,2.3348689263480744,0,1,0.9317808006063795,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0.42288986474981094,1.6640201830354626,-0.8701833340815202,0.1405047057619635,-0.4877843092997643,1.0270789116578085,-0.4282895663715403,0,1,0.715455780539835,0
0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,-0.4897623840726178,-0.6164684695145958,0.9184771676276685,0.1405047057619635,-0.3998318554051079,-0.7049259983890862,-0.4282895663715403,0,1,0.2297069967239429,0
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,-1.4024146328950464,-0.6267473272895339,-0.8701833340815202,-1.6724592395536968,0.5676451374361124,1.0270789116578085,2.3348689263480744,0,1,0.36413545423011784,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1.2525737273156552,-0.3435470734214119,0.9184771676276685,1.0469866784197936,-0.3998318554051079,-0.7049259983890862,-0.4282895663715403,0,1,0.14910278019433543,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,-1.2364778603818776,-0.9248342027627385,0.024146916773074168,1.0469866784197936,0.479692683541456,-0.7049259983890862,2.3348689263480744,1,1,0.8823959855015406,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1.2525737273156552,-0.35382593119635,0.024146916773074168,-1.6724592395536968,-0.3118794015104515,1.0270789116578085,2.3348689263480744,0,1,0.07051042993050105,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-0.4897623840726178,-0.22693520418159696,-0.8701833340815202,1.0469866784197936,-0.6636892170890771,1.0270789116578085,-0.4282895663715403,1,1,0.6060318102478588,1
0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.738667542842371,-0.6267473272895339,0.9184771676276685,1.0469866784197936,0.479692683541456,-0.7049259983890862,-0.4282895663715403,0,1,0.2469292852651207,0
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0.2569530922366421,-0.694800454627055,0.9184771676276685,0.1405047057619635,-0.8395941248783899,-0.7049259983890862,-0.4282895663715403,1,1,0.2830155405756406,0
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0.2569530922366421,-0.058929046067091574,0.9184771676276685,-0.7659772668958666,-0.9275465787730462,1.0270789116578085,-0.4282895663715403,0,1,0.7047275161948966,0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.008047933466888799,-0.33752153610506885,-0.8701833340815202,-1.6724592395536968,-0.22392694761579512,-0.7049259983890862,-0.4282895663715403,0,1,0.2798097621247121,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,-1.2364778603818776,-0.6724705222194308,0.9184771676276685,0.1405047057619635,3.4700761159597735,-0.7049259983890862,-0.4282895663715403,1,1,0.3433121852583597,0
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,-0.2408572253028645,0.12077374330855027,0.024146916773074168,1.0469866784197936,0.12788286796283044,-0.7049259983890862,-0.4282895663715403,1,1,0.7078710305140139,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,2.2481943623946683,1.592068178610896,0.9184771676276685,1.0469866784197936,0.5676451374361124,-0.7049259983890862,-0.4282895663715403,0,1,0.8504784992509646,1
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,-0.2408572253028645,-0.07877787487386859,-1.7645135849361147,-1.6724592395536968,0.8315024991200816,-0.7049259983890862,-0.4282895663715403,0,1,0.5560608087694623,0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.738667542842371,-0.6157595827714966,-1.7645135849361147,-1.6724592395536968,-1.103451486562359,-0.7049259983890862,-0.4282895663715403,0,1,0.0717846616148673,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0.2569530922366421,-0.439246783739801,0.9184771676276685,1.0469866784197936,2.1507893075399274,1.0270789116578085,-0.4282895663715403,1,1,0.5303423137765079,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0.7547634097761486,1.091239694611326,0.9184771676276685,1.0469866784197936,-0.3998318554051079,-0.7049259983890862,-0.4282895663715403,0,1,0.5847425059456087,1
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,-0.2408572253028645,-0.14434989861054262,-0.8701833340815202,-1.6724592395536968,-0.13597449372113873,-0.7049259983890862,2.3348689263480744,0,1,0.1747069698168935,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,-0.738667542842371,-0.714649283433832,0.9184771676276685,1.0469866784197936,2.238741761434584,1.0270789116578085,-0.4282895663715403,0,1,0.5957401630624378,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.2569530922366421,-0.6870027004529641,0.9184771676276685,-0.7659772668958666,0.6555975913307688,1.0270789116578085,2.3348689263480744,0,1,0.735397556136998,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0.2569530922366421,-0.4427912174552969,0.9184771676276685,1.0469866784197936,0.12788286796283044,-0.7049259983890862,-0.4282895663715403,1,1,0.46934235562812177,0
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0.2569530922366421,-0.609379602083604,0.024146916773074168,-1.6724592395536968,-0.3118794015104515,-0.7049259983890862,2.3348689263480744,0,1,0.443536917811295,0
